placement,local_bsz,step_time,sync_time,gpu_time,data_time,other_time
1223,64,0.2955,0.0085,0.2908,0.0004,0.0043
1223,100,0.4643,0.0111,0.4551,0.0004,0.0088
1224,16,0.1042,0.0055,0.0994,0.0003,0.0045
1224,25,0.1453,0.0057,0.1361,0.0003,0.0089
1224,32,0.1646,0.0062,0.159,0.0003,0.0053
1224,50,0.2458,0.0084,0.2375,0.0004,0.008
1224,64,0.3052,0.0093,0.2924,0.0004,0.0125
1224,100,0.4742,0.0166,0.4624,0.0004,0.0114
1233,16,0.1078,0.0088,0.1006,0.0003,0.0068
1233,25,0.1413,0.007,0.1362,0.0004,0.0047
1233,32,0.1629,0.0073,0.1579,0.0003,0.0047
1233,50,0.2466,0.009,0.2362,0.0004,0.01
1233,64,0.3023,0.0102,0.2921,0.0004,0.0098
1233,100,0.4712,0.0115,0.4557,0.0004,0.015
1234,16,0.1051,0.007,0.1002,0.0003,0.0046
1234,25,0.143,0.0064,0.1367,0.0003,0.0059
1234,32,0.1644,0.0071,0.1597,0.0004,0.0044
1234,50,0.2432,0.0088,0.2375,0.0004,0.0053
1234,64,0.2993,0.0102,0.2931,0.0004,0.0058
1234,100,0.475,0.0147,0.4604,0.0004,0.0142
1244,16,0.1064,0.0066,0.1007,0.0003,0.0054
1244,25,0.1423,0.006,0.137,0.0003,0.0049
1244,32,0.1634,0.0062,0.1591,0.0003,0.004
1244,50,0.2535,0.0085,0.2381,0.0004,0.0151
1244,64,0.3097,0.0102,0.2944,0.0004,0.0149
1244,100,0.4783,0.0169,0.466,0.0005,0.0119
1333,16,0.1045,0.0087,0.0991,0.0003,0.0051
1333,25,0.1419,0.0075,0.1353,0.0003,0.0063
1333,32,0.1648,0.0069,0.1581,0.0004,0.0064
1333,50,0.2425,0.0091,0.2369,0.0004,0.0053
1333,64,0.3011,0.0085,0.2896,0.0003,0.0112
1333,100,0.4678,0.0109,0.4544,0.0004,0.013
1334,16,0.1042,0.0072,0.0992,0.0003,0.0048
1334,25,0.1423,0.0074,0.1372,0.0003,0.0048
1334,32,0.1643,0.0074,0.1594,0.0003,0.0045
1334,50,0.2444,0.0092,0.238,0.0004,0.006
1334,64,0.3055,0.0105,0.2941,0.0004,0.011
1334,100,0.4736,0.0174,0.4626,0.0004,0.0106
1344,16,0.1065,0.0078,0.101,0.0004,0.0051
1344,25,0.142,0.0061,0.1364,0.0003,0.0052
1344,32,0.167,0.0066,0.1593,0.0004,0.0073
1344,50,0.2481,0.009,0.2387,0.0004,0.009
1344,64,0.3103,0.0103,0.2943,0.0004,0.0155
1344,100,0.4799,0.0166,0.4655,0.0004,0.014
1444,16,0.1059,0.0064,0.1006,0.0003,0.005
1444,25,0.1445,0.0062,0.1385,0.0004,0.0057
1444,32,0.1669,0.0064,0.1599,0.0003,0.0066
1444,50,0.2521,0.0084,0.2381,0.0004,0.0135
1444,64,0.308,0.0097,0.2936,0.0004,0.014
1444,100,0.4752,0.0141,0.4606,0.0004,0.0141
2222,16,0.1065,0.0058,0.1004,0.0003,0.0057
2222,25,0.1428,0.0049,0.136,0.0003,0.0065
2222,32,0.1638,0.0055,0.159,0.0004,0.0044
2222,50,0.2452,0.0068,0.2366,0.0003,0.0083
2222,64,0.3075,0.0074,0.2914,0.0003,0.0158
2222,100,0.4663,0.0114,0.4581,0.0004,0.0078
2223,16,0.1064,0.0062,0.1003,0.0003,0.0057
2223,25,0.1435,0.0073,0.1374,0.0003,0.0059
2223,32,0.1665,0.0064,0.1591,0.0003,0.0071
2223,50,0.2454,0.0076,0.2365,0.0004,0.0085
2223,64,0.3047,0.0083,0.2914,0.0004,0.0129
2223,100,0.4673,0.012,0.457,0.0004,0.0098
2224,16,0.1061,0.0064,0.1014,0.0003,0.0044
2224,25,0.1417,0.0052,0.1367,0.0004,0.0046
2224,32,0.1667,0.0059,0.1594,0.0003,0.007
2224,50,0.2426,0.0084,0.2383,0.0004,0.004
2224,64,0.309,0.0091,0.2943,0.0004,0.0143
